home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
89,30.6504590045,20.6675357307,0.0,9.97101555861,4143.0,3725.0,0.0,0.272727272727,108837.0,30.6385512893,67.4297756116,0.0,32.5313743496
92,87.8049168386,,0.0,,0.0,0.0,0.0,,22739.0,,,0.0,
93,45.5385165882,35.047640854,0.0,10.4890498845,4489.0,7347.0,0.0,0.5,108837.0,45.5366907386,76.9626318111,0.0,23.0333587266
95,43.4315939433,34.0882871292,0.0,9.33921470552,2801.0,5092.0,0.0,0.5,44339.0,43.4275018348,78.4873039054,0.0,21.503274132
97,41.3281527248,13.6060645425,0.0,27.6689070098,2299.0,639.0,0.0,0.181818181818,44339.0,41.2749715524,32.9220244446,0.0,66.9492953001
99,20.0487819801,9.54813530397,0.0,10.4997469821,2939.0,831.0,0.0,0.117647058824,108837.0,20.047882286,47.6245156113,0.0,52.370996864
100,49.7089226166,45.9207055338,0.0,3.78739015815,1219.0,10185.0,0.0,0.727272727273,108837.0,49.7080956919,92.3792009897,0.0,7.61913547667
102,45.1966262378,34.2890598552,0.0,10.8994294438,6511.0,10361.0,0.0,0.5,108837.0,45.188489299,75.8664146188,0.0,24.1155819606
103,73.7401142631,57.6276657069,0.0,16.0087522027,4199.0,8932.0,0.0,0.6,108837.0,73.6364179096,78.1496832258,0.0,21.7096926994
104,91.47524702,,0.0,,0.0,0.0,0.0,,108837.0,,,0.0,
106,29.7539932787,18.8804684079,0.0,10.8540094486,4198.0,3338.0,0.0,0.4,108837.0,29.7344778565,63.4552418932,0.0,36.479168853
107,44.1111189173,34.4233292676,0.0,9.68391964229,7963.0,15059.0,0.0,0.5,108837.0,44.1072489098,78.0377603481,0.0,21.9534663368
109,59.6302787929,46.8055213042,0.0,12.8096214595,3491.0,7775.0,0.0,0.6,108837.0,59.6151427637,78.4928768601,0.0,21.4817400133
110,25.3745274633,12.4171620194,0.0,12.9486794272,9765.0,3999.0,0.0,0.25,108837.0,25.3658414466,48.9355399321,0.0,51.0302288227
112,67.5907319635,51.4435333265,0.0,16.1255927493,2338.0,3674.0,0.0,0.590909090909,108837.0,67.5691260758,76.1103361837,0.0,23.8576980613
114,37.8232763512,22.2968726155,0.0,15.5256561958,4959.0,3263.0,0.0,0.357142857143,108837.0,37.8225288113,58.9501353835,0.0,41.0478882147
115,36.8511635567,3.40040481823,0.0,33.448985812,5642.0,515.0,0.0,0.0384615384615,108837.0,36.8493906302,9.22740149846,0.0,90.7677874554
116,40.8767541809,24.3721599982,0.0,16.4022914692,1471.0,2032.0,0.0,0.428571428571,44339.0,40.7744514675,59.6235207189,0.0,40.1262081541
118,51.9301667756,42.1678389137,0.0,9.75140949763,1271.0,2406.0,0.0,0.64,65878.0,51.9192484113,81.2010465823,0.0,18.7779283278
119,30.4449243148,22.4791087004,0.0,7.95265674501,3127.0,5022.0,0.0,0.5,65878.0,30.4317654454,73.8353246272,0.0,26.1214534902
123,45.1578073962,33.9409547417,0.0,11.1658669606,2055.0,3333.0,0.0,0.5,43198.0,45.1068217023,75.1607677581,0.0,24.7263266408
124,53.8754480856,38.4895937958,0.0,15.3816061076,5532.0,8858.0,0.0,0.5,86098.0,53.8711999033,71.4418072859,0.0,28.5503075225
125,81.1141240675,56.6473535942,0.0,24.4510488538,5094.0,7523.0,0.0,0.5,86098.0,81.098402448,69.836608908,0.0,30.1440089933
126,94.7609573604,94.4356347318,0.0,0.0,0.0,1358.0,0.0,0.98275862069,44339.0,94.4356347318,99.6566912813,0.0,0.0
128,28.3009102839,14.6225269981,0.0,13.6639826191,3297.0,1513.0,0.0,0.25,43198.0,28.2865096172,51.668044778,0.0,48.2810711105
129,31.645547074,21.087541253,0.0,10.5531633501,2274.0,2151.0,0.0,0.413793103448,108837.0,31.6407046031,66.6366778355,0.0,33.3480199457
130,43.9835252013,29.9055189033,0.0,14.05793548,2031.0,2396.0,0.0,0.5,44339.0,43.9634543832,67.9925466783,0.0,31.96182074
131,55.401583644,50.5586387969,0.0,4.83678072554,1330.0,12866.0,0.0,0.666666666667,65878.0,55.3954195224,91.2584721797,0.0,8.73040156509
133,32.8554764757,24.4340300497,0.0,8.4025341658,5852.0,9132.0,0.0,0.5,107397.0,32.8365642155,74.3682109368,0.0,25.5742270913
134,36.0922551631,22.2970192351,0.0,13.7915151537,6080.0,4579.0,0.0,0.375,107397.0,36.0885343888,61.7778499412,0.0,38.211840993
135,48.2395313261,17.5424454537,0.0,30.3853535917,1616.0,510.0,0.0,0.222222222222,23039.0,47.9277990455,36.3652899841,0.0,62.9884925422
136,30.7994179066,20.0837642013,0.0,10.7084495377,2848.0,2485.0,0.0,0.363636363636,108837.0,30.7922137389,65.2082590072,0.0,34.7683503959
138,24.7025552466,18.7160704914,0.0,5.9857702923,2537.0,4764.0,0.0,0.454545454545,108837.0,24.7018407837,75.7657266811,0.0,24.2313810557
139,35.9940462144,18.9202348844,0.0,17.0715687102,1433.0,2045.0,0.0,0.428571428571,108837.0,35.9918035947,52.5649013499,0.0,47.4288681205
140,32.0190442464,13.5376138867,0.0,18.0608687764,1016.0,439.0,0.0,0.276923076923,44339.0,31.5984826632,42.2798812562,0.0,56.4066454872
142,54.518958184,49.7060184571,0.0,4.80746217781,1822.0,10977.0,0.0,0.714285714286,108837.0,54.513480635,91.1719888143,0.0,8.81796413202
144,42.9616803968,13.1694416159,0.0,29.7827456857,7216.0,1703.0,0.0,0.142857142857,108837.0,42.9521873016,30.6539257643,0.0,69.3239775787
145,37.7364426456,26.7173902792,0.0,11.0134954326,4445.0,6641.0,0.0,0.5,108837.0,37.7308857118,70.7999705487,0.0,29.1853038084
146,50.7126074195,41.4246480276,0.0,9.2339257965,715.0,1937.0,0.0,0.6,23039.0,50.6585738241,81.6851077781,0.0,18.2083435784
149,40.3669495556,29.424344721,0.0,10.9207607925,2977.0,5006.0,0.0,0.5,108837.0,40.3451055136,72.8921680854,0.0,27.0537182342
151,40.1174763062,28.9013876374,0.0,11.2086132698,4118.0,6528.0,0.0,0.5,108837.0,40.1100009071,72.0418887191,0.0,27.939477509
152,33.9209205572,8.80722585932,0.0,25.0860107973,4823.0,976.0,0.0,0.1,65878.0,33.8932366566,25.9639942391,0.0,73.9543927028
153,73.5774019499,62.0875437126,0.0,11.4863653074,2264.0,6424.0,0.0,0.615384615385,108837.0,73.57390902,84.3839848476,0.0,15.6112678662
154,53.8881683207,44.9578825804,0.0,8.91749633289,870.0,2165.0,0.0,0.615384615385,42898.0,53.8753789133,83.4281141508,0.0,16.5481526108
155,119.412453724,79.3156836119,0.0,39.7149095312,2403.0,3321.0,0.0,0.571428571429,108837.0,119.030593143,66.4216177946,0.0,33.2585993274
157,40.5509406372,32.4124746204,0.0,8.12194159113,2709.0,5873.0,0.0,0.571428571429,86098.0,40.5344162115,79.9302657622,0.0,20.0289844415
158,52.8812371851,41.3815558825,0.0,11.4906579006,3983.0,7538.0,0.0,0.571428571429,108837.0,52.8722137831,78.2537589611,0.0,21.729177516
159,47.3223656795,34.5079602378,0.0,12.7339658411,4668.0,6717.0,0.0,0.5,65878.0,47.2419260789,72.9210379538,0.0,26.9089798412
161,35.8349988313,29.8633325661,0.0,5.95944101084,2466.0,7772.0,0.0,0.666666666667,108837.0,35.822773577,83.3356593835,0.0,16.6302252134
163,45.5929745392,15.9282642197,0.0,29.6491509049,7685.0,1934.0,0.0,0.176470588235,108837.0,45.5774151246,34.9357864466,0.0,65.0300867724
167,47.300302749,18.9395344358,0.0,28.359815696,7403.0,2119.0,0.0,0.210526315789,108837.0,47.2993501318,40.0410427313,0.0,59.9569432917
169,38.0348301431,12.6671099236,0.0,25.363750981,5582.0,1970.0,0.0,0.2,108837.0,38.0308609046,33.3039739522,0.0,66.6855902488
170,49.9285736548,31.5186743374,0.0,18.4060888485,8800.0,5022.0,0.0,0.4,108837.0,49.9247631859,63.127528047,0.0,36.864840113
