home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
68,58.556147705,45.8099116171,0.0,12.5461928057,524.0,930.0,0.0,0.6,22739.0,58.3561044228,78.2324545117,0.0,21.4259190494
70,45.273341722,25.4485816081,0.0,18.5637962862,1042.0,840.0,0.0,0.350877192982,65878.0,44.0123778943,56.2109635386,0.0,41.0038127961
72,48.0838969965,35.9867430627,0.0,10.8230149676,1185.0,1905.0,0.0,0.451612903226,65878.0,46.8097580303,74.8415692375,0.0,22.5086060898
75,61.1614786636,47.9246568121,0.0,12.698222083,1724.0,2178.0,0.0,0.634146341463,108837.0,60.6228788951,78.3575836609,0.0,20.7617970665
76,62.4986477126,39.6203927797,0.0,22.8284165469,1606.0,1213.0,0.0,0.428571428571,86098.0,62.4488093265,63.3940000779,0.0,36.5262567789
78,136.106296477,23.3192449892,102.938586165,15.0242529788,2349.0,2620.0,561.0,0.363636363636,108837.0,141.282084133,17.1331125693,75.6310243019,11.0386171454
79,43.547002154,21.8681653038,0.0,21.5607521803,345.0,154.0,0.0,0.311594202899,22739.0,43.4289174841,50.2173840267,0.0,49.5114499595
83,50.2441281084,25.2387464327,0.0,8.88659556892,3459.0,3593.0,0.0,0.5,108837.0,34.1253420016,50.2322308753,0.0,17.6868340709
84,93.3132359428,76.351096771,0.0,15.6938104233,1704.0,3473.0,0.0,0.684210526316,108837.0,92.0449071943,81.8223652835,0.0,16.8184183784
87,51.7331548211,45.2350581971,0.0,6.49729706363,1187.0,3551.0,0.0,0.695652173913,108837.0,51.7323552607,87.4392028739,0.0,12.5592515788
88,48.0280427654,18.0443059982,18.6229256967,10.9243602302,1616.0,1815.0,308.0,0.314285714286,108837.0,47.5915919252,37.5703546496,38.7751085084,22.7457951672
89,44.5106359941,20.5947345984,17.2085272816,5.47682420677,1400.0,2602.0,60.0,0.34375,108837.0,43.2800860867,46.2692436053,38.6616072704,12.3045292085
92,130.32060187,103.918264123,0.0,21.6838110317,337.0,849.0,0.0,0.714285714286,22739.0,125.602075155,79.7404728279,0.0,16.6388205092
93,58.4843332022,32.9409396361,0.0,11.3243775781,3464.0,5360.0,0.0,0.444444444444,108837.0,44.2653172141,56.3243826721,0.0,19.3630959917
95,73.0463295626,47.0268399767,0.0,23.0686961685,2441.0,2472.0,0.0,0.444444444444,44339.0,70.0955361452,64.3794702051,0.0,31.5809107817
97,70.3789892925,15.5103613149,0.0,11.4116207413,1296.0,1107.0,0.0,0.275862068966,44339.0,26.9219820561,22.0383405201,0.0,16.214527739
99,15.1075564678,3.30264539364,0.0,11.789923419,1576.0,658.0,0.0,0.0540540540541,108837.0,15.0925688126,21.8608839932,0.0,78.0399096576
100,59.3226826623,51.801949546,0.0,7.5110320739,1767.0,6602.0,0.0,0.714285714286,108837.0,59.3129816199,87.3223313937,0.0,12.6613155994
102,58.3373721501,22.0673558147,0.0,12.1770501084,4711.0,4942.0,0.0,0.333333333333,108837.0,34.2444059231,37.8271337933,0.0,20.8734978276
103,111.612913479,29.8028372381,0.0,9.9169213793,4310.0,6409.0,0.0,0.375,108837.0,39.7197586174,26.7019615466,0.0,8.88510215369
104,112.001667304,53.4640083289,0.0,17.5099966092,4102.0,8427.0,0.0,0.428571428571,108837.0,70.9740049381,47.7350111081,0.0,15.6336928107
106,35.7640950025,21.6969079926,0.0,14.0250573638,2166.0,1586.0,0.0,0.411764705882,108837.0,35.7219653564,60.6667329094,0.0,39.2154683708
107,74.6276822794,74.6213710702,0.0,0.0,0.0,3470.0,0.0,0.875,108837.0,74.6213710702,99.9915430722,0.0,0.0
109,111.322781997,104.643285734,0.0,4.98806011045,569.0,5088.0,0.0,0.8125,108837.0,109.631345844,93.9998838119,0.0,4.48071816115
110,62.9272009859,41.1163766922,0.0,19.0686333152,2397.0,1966.0,0.0,0.473684210526,108837.0,60.1850100074,65.3395924943,0.0,30.3026878941
112,59.8346019554,41.0239780848,0.0,18.788722479,2636.0,2552.0,0.0,0.472222222222,108837.0,59.8127005638,68.562297975,0.0,31.4010988039
114,74.0326008261,54.0018030817,0.0,18.285618756,1985.0,1910.0,0.0,0.5625,108837.0,72.2874218377,72.943274286,0.0,24.6994142472
115,46.0743770044,34.4966357928,0.0,9.98082146195,1565.0,2393.0,0.0,0.463157894737,108837.0,44.4774572548,74.871627216,0.0,21.6624121928
116,108.905801431,19.2506205874,81.055422251,13.5646797782,1084.0,1137.0,293.0,0.354838709677,44339.0,113.870722617,17.6763958709,74.4270931262,12.4554244126
118,61.4546089453,43.9796593052,0.0,17.2544266514,916.0,1278.0,0.0,0.584415584416,65878.0,61.2340859566,71.5644604368,0.0,28.0767007512
119,78.6559289955,16.6191950158,0.0,9.3189367341,2111.0,2253.0,0.0,0.352941176471,65878.0,25.9381317499,21.1289793764,0.0,11.8477231826
123,50.7656670306,41.464988916,0.0,9.22475839912,890.0,1824.0,0.0,0.625,43198.0,50.6897473151,81.6791964755,0.0,18.1712541934
124,81.6893179176,69.0887327299,0.0,12.5702047624,1950.0,4337.0,0.0,0.714285714286,86098.0,81.6589374923,84.5749903305,0.0,15.3878194639
125,115.308830633,28.6819139694,0.0,9.52162161304,4911.0,5954.0,0.0,0.4,86098.0,38.2035355825,24.8739960434,0.0,8.25749559748
126,120.313414616,58.0981980909,0.0,0.0,0.0,1921.0,0.0,0.969696969697,44339.0,58.0981980909,48.2890443067,0.0,0.0
128,68.4449022157,22.1551857474,30.4697106957,7.89510552993,880.0,1407.0,86.0,0.4,43198.0,60.520001973,32.3693730726,44.5171367178,11.5349796323
129,69.4084513089,68.4016553925,0.0,0.0,0.0,3784.0,0.0,0.870967741935,108837.0,68.4016553925,98.5494620648,0.0,0.0
130,73.7346644385,59.9848396452,0.0,12.4157846039,481.0,952.0,0.0,0.686567164179,44339.0,72.400624249,81.3522921708,0.0,16.8384635618
131,95.1948682799,75.329251262,0.0,17.7812085414,1734.0,2875.0,0.0,0.615384615385,65878.0,93.1104598034,79.1316303317,0.0,18.6787469353
133,52.4379587071,11.5204290853,0.0,7.92831980133,4035.0,3456.0,0.0,0.266666666667,107397.0,19.4487488866,21.9696368229,0.0,15.1194287436
134,43.5903193698,19.417087667,0.0,9.82900976853,4262.0,4814.0,0.0,0.333333333333,107397.0,29.2460974355,44.5444950798,0.0,22.5486069169
135,102.201592287,23.6957160073,69.8532975919,8.92507489089,734.0,1003.0,92.0,0.407407407407,23039.0,102.47408849,23.185270872,68.3485413764,8.73281393287
136,42.0090764092,24.1784738132,0.0,16.5467756752,1835.0,1408.0,0.0,0.321428571429,108837.0,40.7252494884,57.555356794,0.0,39.3885728742
138,55.0264253147,29.5144434123,0.0,25.2347442305,2590.0,1282.0,0.0,0.423076923077,108837.0,54.7491876428,53.6368540087,0.0,45.8593195655
139,61.1794593136,36.8409456475,0.0,23.3113575518,1495.0,1118.0,0.0,0.555555555556,108837.0,60.1523031993,60.2178346471,0.0,38.1032421884
140,36.1602905615,17.122242113,0.0,18.6124476288,1021.0,343.0,0.0,0.268817204301,44339.0,35.7346897418,47.3509527914,0.0,51.4720632489
142,72.6318896681,39.1962395925,0.0,10.737057456,2969.0,6154.0,0.0,0.555555555556,108837.0,49.9332970485,53.9656062532,0.0,14.7828419514
144,120.423848748,119.741127529,0.0,0.0,0.0,6027.0,0.0,0.954545454545,108837.0,119.741127529,99.4330680958,0.0,0.0
145,66.3797040937,48.1479557575,0.0,16.874372165,2403.0,2510.0,0.0,0.551724137931,108837.0,65.0223279225,72.5341524414,0.0,25.4209813006
146,97.1984376266,8.95088851133,0.0,5.98350971291,613.0,681.0,0.0,0.2,23039.0,14.9343982242,9.20888105806,0.0,6.15597314012
149,57.5685571316,44.4200589077,0.0,12.4517899524,2197.0,3266.0,0.0,0.611111111111,108837.0,56.8718488601,77.1602783203,0.0,21.6294980677
151,59.8494667533,44.0255856257,0.0,14.6672029275,3140.0,4636.0,0.0,0.6,108837.0,58.6927885531,73.5605311358,0.0,24.5068230732
152,50.5454143517,32.1216463502,0.0,17.9603406056,1593.0,1469.0,0.0,0.380952380952,65878.0,50.0819869558,63.5500702927,0.0,35.5330762166
153,75.0143787161,55.9969799347,0.0,19.0044286751,2828.0,3203.0,0.0,0.533333333333,108837.0,75.0014086098,74.6483286178,0.0,25.3343812218
154,97.2547496001,38.9183683001,0.0,10.8455517957,1173.0,2572.0,0.0,0.5,42898.0,49.7639200958,40.0169333222,0.0,11.1516937119
155,215.492890533,61.2641218002,0.0,14.6285104528,1353.0,2869.0,0.0,0.51724137931,108837.0,75.892632253,28.4297647355,0.0,6.78839585688
157,95.5996563969,78.720147091,0.0,14.1255567106,1465.0,3920.0,0.0,0.692307692308,86098.0,92.8457038017,82.3435460523,0.0,14.7757400424
158,72.316659369,57.2609896683,0.0,13.0117576964,3577.0,6915.0,0.0,0.6,108837.0,70.2727473647,79.1809109657,0.0,17.992752721
159,87.853639934,51.5213385603,0.0,32.8968049487,5605.0,3086.0,0.0,0.4,65878.0,84.4181435089,58.644512167,0.0,37.4450107854
161,124.241376251,3.24971471749,0.0,8.32190525108,5005.0,880.0,0.0,0.0714285714286,108837.0,11.5716199686,2.61564610402,0.0,6.69817536008
163,73.6692501267,57.6799362127,0.0,15.9135310485,2071.0,3534.0,0.0,0.612903225806,108837.0,73.5934672613,78.2958101427,0.0,21.6013207969
167,77.2477104001,50.826789826,0.0,25.6635790103,2213.0,1686.0,0.0,0.5,108837.0,76.4903688363,65.7971473364,0.0,33.2224461766
169,66.3676706859,31.4556105471,0.0,30.8734225115,2909.0,1272.0,0.0,0.305555555556,108837.0,62.3290330586,47.3959839512,0.0,46.5187676355
170,82.9962393126,25.3476821809,0.0,11.7140627043,4711.0,5129.0,0.0,0.4,108837.0,37.0617448852,30.5407599077,0.0,14.1139680561
