home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
104,106.039891058,95.50146054,0.0,7.81800051179,1376.0,9500.0,0.0,0.75,108837.0,103.319461052,90.0618244578,0.0,7.37269760822
106,18.289655209,9.68662864751,0.0,8.5945125451,2830.0,1449.0,0.0,0.25,108837.0,18.2811411926,52.9623360135,0.0,46.991112992
107,43.0116928008,32.3612834518,0.0,10.6496485783,3268.0,4171.0,0.0,0.5,108837.0,43.0109320301,75.2383394945,0.0,24.7598917523
109,71.6457456159,48.1480526887,0.0,19.6637658543,4064.0,6454.0,0.0,0.5,108837.0,67.811818543,67.2029473276,0.0,27.4458248501
110,38.2583181117,23.3571977644,0.0,11.2228866511,2792.0,2690.0,0.0,0.4,108837.0,34.5800844155,61.0512926788,0.0,29.3345008484
112,56.5719541361,39.1289747909,0.0,17.414473598,3192.0,3378.0,0.0,0.48,108837.0,56.5434483889,69.1667371022,0.0,30.7828744189
114,56.5770876845,45.8174978176,0.0,8.42651122168,1147.0,3907.0,0.0,0.65625,108837.0,54.2440090393,80.9824253824,0.0,14.8938582146
115,53.9752783681,42.0521590406,0.0,10.5550022322,1885.0,2572.0,0.0,0.478260869565,108837.0,52.6071612728,77.9100364315,0.0,19.5552529813
116,51.0084739061,33.5047816814,0.0,15.526862793,867.0,958.0,0.0,0.533333333333,44339.0,49.0316444743,65.6847365068,0.0,30.4397712849
118,55.5243742572,53.303420964,0.0,1.8632375148,32.0,1885.0,0.0,0.849056603774,65878.0,55.1666584788,96.0000390407,0.0,3.35571096429
119,140.701353692,,0.0,,0.0,0.0,0.0,,65878.0,,,0.0,
123,44.1637947084,30.8444013766,0.0,12.9002239251,1100.0,1728.0,0.0,0.466666666667,43198.0,43.7446253016,69.8409219139,0.0,29.2099535609
124,54.6054497132,43.1817696977,0.0,11.4174080927,2725.0,6895.0,0.0,0.6,86098.0,54.5991777904,79.0795972281,0.0,20.9089168804
125,87.5017512029,57.6077480304,0.0,27.7326735206,4404.0,6092.0,0.0,0.5,86098.0,85.340421551,65.8361086932,0.0,31.6938497108
126,85.7162283227,84.4446867879,0.0,0.0,0.0,1287.0,0.0,0.98,44339.0,84.4446867879,98.5165684962,0.0,0.0
128,44.7051031034,16.0147722259,0.0,21.6007693096,1851.0,1047.0,0.0,0.230769230769,43198.0,37.6155415355,35.8231412393,0.0,48.3183525147
129,25.4969387759,4.69832014952,0.0,18.1636066307,2397.0,520.0,0.0,0.0909090909091,108837.0,22.8619267802,18.4269970243,0.0,71.2383819498
130,59.9726760937,51.4831097807,0.0,6.84375923243,466.0,1582.0,0.0,0.714285714286,44339.0,58.3268690131,85.8442763172,0.0,11.4114621494
131,58.4689226707,41.4072899216,0.0,14.2893081436,2676.0,3870.0,0.0,0.5,65878.0,55.6965980652,70.8193139709,0.0,24.4391507332
133,104.872538549,25.9797952418,83.3119988258,0.323920557088,40.0,4836.0,1179.0,0.84,107397.0,109.615714625,24.7727342174,79.4411959305,0.308870712553
134,45.5400118233,31.799614578,0.0,11.7925752352,4146.0,4593.0,0.0,0.5,107397.0,43.5921898132,69.8278575363,0.0,25.8949762265
135,46.9954148255,39.1454869799,0.0,6.68850243417,529.0,1324.0,0.0,0.606060606061,23039.0,45.8339894141,83.2963963086,0.0,14.2322446966
136,34.1701877802,25.0111602253,0.0,7.82314729093,1306.0,1641.0,0.0,0.421875,108837.0,32.8343075163,73.1958524378,0.0,22.894657007
138,40.7153296109,19.067198481,0.0,21.2608591536,3473.0,1644.0,0.0,0.307692307692,108837.0,40.3280576346,46.8305148532,0.0,52.2183152066
139,54.6336824048,35.4647482724,0.0,18.1193748812,1259.0,1411.0,0.0,0.6,108837.0,53.5841231536,64.9137065475,0.0,33.1652088668
140,26.8419423618,15.0643980683,0.0,11.3153633683,789.0,517.0,0.0,0.307692307692,44339.0,26.3797614366,56.1226079144,0.0,42.1555311303
142,52.0246358437,32.4882560809,0.0,18.1115157891,4709.0,6366.0,0.0,0.428571428571,108837.0,50.59977187,62.4478298674,0.0,34.8133446691
144,90.6226612248,89.4813199507,0.0,0.0,0.0,8325.0,0.0,0.9375,108837.0,89.4813199507,98.7405564363,0.0,0.0
145,44.7039974432,29.328804932,0.0,13.6855671047,2503.0,2754.0,0.0,0.466666666667,108837.0,43.0143720367,65.6066719072,0.0,30.6137434848
146,63.9899024675,53.7526893735,0.0,7.70685326425,365.0,1688.0,0.0,0.7,23039.0,61.4595426378,84.0018304464,0.0,12.0438584325
149,57.6447731245,44.3684409682,0.0,12.5701252583,2126.0,3356.0,0.0,0.611111111111,108837.0,56.9385662265,76.9687147045,0.0,21.8061839382
151,45.808239569,34.6412900718,0.0,9.50002813444,2749.0,7203.0,0.0,0.571428571429,108837.0,44.1413182062,75.6223998078,0.0,20.73868855
152,42.5953478492,28.1580409983,0.0,13.9896648451,1875.0,1868.0,0.0,0.352941176471,65878.0,42.1477058434,66.1059069126,0.0,32.843175491
153,57.6958506074,44.5688514908,0.0,13.1224212617,2960.0,4962.0,0.0,0.5,108837.0,57.6912727524,77.247932081,0.0,22.7441334576
154,78.9653262804,55.0230743792,0.0,16.8962282962,973.0,1986.0,0.0,0.583333333333,42898.0,71.9193026754,69.6800443576,0.0,21.3970220755
155,163.997731247,137.738918658,0.0,24.6352419247,714.0,1542.0,0.0,0.75,108837.0,162.374160583,83.9883074058,0.0,15.0216967866
157,91.3739944683,77.3203252327,0.0,11.3877090454,1231.0,3784.0,0.0,0.714285714286,86098.0,88.7080342781,84.6196181776,0.0,12.4627462241
158,72.4850013854,56.0604648438,0.0,14.4533201314,3219.0,6159.0,0.0,0.6,108837.0,70.5137849752,77.3407791575,0.0,19.9397390566
159,51.9660476464,27.1368020215,0.0,20.6458289978,4741.0,3211.0,0.0,0.333333333333,65878.0,47.7826310194,52.2202538977,0.0,39.7294578536
161,41.6574548092,27.5019929435,0.0,7.12181263311,2876.0,5121.0,0.0,0.5,108837.0,34.6238055766,66.0193789309,0.0,17.0961300102
163,46.264748294,33.4602137142,0.0,12.7949422536,2598.0,4341.0,0.0,0.454545454545,108837.0,46.2551559678,72.3233454153,0.0,27.6559210316
167,36.1839015029,2.58077199521,0.0,32.1520884067,5233.0,280.0,0.0,0.027027027027,108837.0,34.7328604019,7.13237624473,0.0,88.8574395552
169,43.2444092488,6.92137453373,0.0,30.8051251696,4008.0,721.0,0.0,0.0689655172414,108837.0,37.7264997033,16.0052470457,0.0,71.2349311847
170,53.4980502186,37.7170264543,0.0,13.1808153741,3719.0,6176.0,0.0,0.5,108837.0,50.8978418284,70.5016842674,0.0,24.6379359999
