home,total,baseline,defrost,usage,usage_cycles,non_usage_cycles,defrost_cycles,baseline_duty_percent,total_mins,artifical_sum,baseline_percentage,defrost_percentage,usage_percentage
35,69.5002994857,49.8090451854,0.0,19.6740013441,1353.0,3331.0,0.0,0.518518518519,108837.0,69.4830465294,71.6673820889,0.0,28.3077936205
37,60.1889829074,41.8150391322,0.0,18.1079139018,1192.0,2549.0,0.0,0.45,86098.0,59.922953034,69.4729120053,0.0,30.0850970179
42,37.9106737491,37.8407344179,0.0,0.0,0.0,2026.0,0.0,0.888888888889,44339.0,37.8407344179,99.8155154623,0.0,0.0
43,36.9428592985,21.4992335179,0.0,15.4226306077,2852.0,1898.0,0.0,0.357142857143,65878.0,36.9218641256,58.195910999,0.0,41.747257523
44,65.289896765,65.1764427004,0.0,0.0,0.0,2214.0,0.0,0.9,108837.0,65.1764427004,99.8262302895,0.0,0.0
45,82.0202300491,47.5452874514,0.0,34.0234483439,800.0,1064.0,0.0,0.5,108837.0,81.5687357953,57.9677567631,0.0,41.4817762929
46,61.6578054652,48.346294978,0.0,13.2062330538,2808.0,5677.0,0.0,0.6,108837.0,61.5525280318,78.4106644945,0.0,21.418590808
47,53.2374551686,26.8820352823,0.0,26.319565221,3232.0,1452.0,0.0,0.333333333333,44339.0,53.2016005033,50.4945910679,0.0,49.4380603612
50,63.7253685224,56.1395188421,0.0,7.49233442332,381.0,2464.0,0.0,0.789473684211,108837.0,63.6318532654,88.0960285422,0.0,11.757224159
51,41.973696859,14.8125554357,0.0,27.1573600092,1392.0,512.0,0.0,0.2,23039.0,41.9699154448,35.2900900901,0.0,64.7009009009
52,57.4569224632,45.3629313335,0.0,12.086342784,903.0,1453.0,0.0,0.558139534884,44339.0,57.4492741175,78.951202725,0.0,21.0354858316
54,45.1607046301,31.7652725352,0.0,13.3263011926,2484.0,4431.0,0.0,0.6,108837.0,45.0915737278,70.3383013958,0.0,29.5086210496
55,43.4524436493,26.5611941323,0.0,16.8539254451,2620.0,2920.0,0.0,0.5,108837.0,43.4151195774,61.1270435024,0.0,38.7870601275
57,41.1005772756,17.6245960825,0.0,23.4703779515,5110.0,2228.0,0.0,0.25,108837.0,41.0949740341,42.8816266116,0.0,57.1047403887
58,56.503392158,48.6079207124,0.0,7.89234897799,1697.0,6866.0,0.0,0.7,108837.0,56.5002696904,86.0265531962,0.0,13.9679206444
59,38.0966907237,24.119492789,0.0,13.938279552,2049.0,1267.0,0.0,0.369047619048,108837.0,38.0577723411,63.3112544183,0.0,36.5865887227
60,53.4107071274,39.3544153603,0.0,13.9549571105,3248.0,5631.0,0.0,0.6,108837.0,53.3093724708,73.682633084,0.0,26.1276396832
61,47.3545423919,34.9265890056,0.0,12.4141205904,2426.0,2707.0,0.0,0.5,108837.0,47.340709596,73.755520044,0.0,26.2152688283
67,57.2387869629,47.6672176794,0.0,9.54983091864,959.0,2471.0,0.0,0.6,65878.0,57.217048598,83.277826468,0.0,16.6841951505
68,66.9684543316,66.5818410233,0.0,0.0,0.0,921.0,0.0,0.909090909091,22739.0,66.5818410233,99.4226933977,0.0,0.0
72,44.9033632763,28.1888238128,0.0,16.7067250186,1945.0,1587.0,0.0,0.357142857143,65878.0,44.8955488314,62.7766424519,0.0,37.2059547428
75,70.0135286276,69.0603954081,0.0,0.0,0.0,2518.0,0.0,0.977777777778,108837.0,69.0603954081,98.638644219,0.0,0.0
76,60.5328347978,41.1155355352,0.0,19.2993871158,1518.0,1363.0,0.0,0.485714285714,86098.0,60.414922651,67.9226995935,0.0,31.8825100134
78,66.7549426622,62.37314955,0.0,4.35788506619,509.0,4066.0,0.0,0.8,108837.0,66.7310346162,93.4360019836,0.0,6.52818337098
79,52.3532047311,29.4059523211,0.0,22.9040631755,376.0,203.0,0.0,0.369863013699,22739.0,52.3100154967,56.1683902106,0.0,43.7491139142
83,63.3965435817,63.3338560764,0.0,0.0,0.0,1505.0,0.0,0.973333333333,108837.0,63.3338560764,99.9011184179,0.0,0.0
84,63.2656910221,47.2693426894,0.0,15.8555991386,1687.0,1685.0,0.0,0.666666666667,108837.0,63.1249418281,74.7156032373,0.0,25.0619235837
87,50.4696933119,36.1188291469,0.0,14.345902617,2196.0,2511.0,0.0,0.5,108837.0,50.4647317639,71.5653826618,0.0,28.4247865909
88,35.7616009977,19.9109413557,0.0,15.8482979451,4540.0,3267.0,0.0,0.333333333333,108837.0,35.7592393008,55.6768735187,0.0,44.3165224793
89,41.2406583145,32.2426528388,0.0,8.97399158332,2296.0,2854.0,0.0,0.4,108837.0,41.2166444221,78.1817123115,0.0,21.7600590051
92,88.2659714154,,0.0,,0.0,0.0,0.0,,22739.0,,,0.0,
93,78.1034583552,70.7284780738,0.0,7.16774634392,756.0,3045.0,0.0,0.772727272727,108837.0,77.8962244178,90.5574216089,0.0,9.17724579022
95,46.4840795715,22.1793697705,0.0,24.2985229227,3762.0,1792.0,0.0,0.285714285714,44339.0,46.4778926931,47.713905438,0.0,52.2727848904
97,44.3487134111,7.64444846925,0.0,36.6185255249,2208.0,345.0,0.0,0.0909090909091,44339.0,44.2629739941,17.2371369568,0.0,82.569532932
99,20.6019747373,8.62140130016,0.0,11.9796605123,2212.0,857.0,0.0,0.102040816327,108837.0,20.6010618125,41.8474510822,0.0,58.1481176687
100,45.7442554458,34.4842085062,0.0,11.2473453767,2767.0,4891.0,0.0,0.473684210526,108837.0,45.7315538829,75.3847847563,0.0,24.5874487782
102,49.603043182,34.9727280944,0.0,14.6117522826,5379.0,6609.0,0.0,0.5,108837.0,49.584480377,70.5052066385,0.0,29.4573706476
103,86.6467015708,67.663977643,0.0,18.8564359924,1585.0,3706.0,0.0,0.666666666667,108837.0,86.5204136354,78.0918100935,0.0,21.7624394819
104,104.972364388,,0.0,,0.0,0.0,0.0,,108837.0,,,0.0,
106,40.2933267985,20.5246672039,0.0,19.4638220847,3046.0,2021.0,0.0,0.333333333333,108837.0,39.9884892886,50.9381300445,0.0,48.3053240604
107,49.5570529396,34.7484595088,0.0,14.7882312377,7146.0,11081.0,0.0,0.5,108837.0,49.5366907466,70.118091064,0.0,29.8408205503
109,73.3513273608,56.9039015444,0.0,15.9413214575,1745.0,3458.0,0.0,0.666666666667,108837.0,72.8452230019,77.577194022,0.0,21.7328329712
110,33.4960324824,25.1743124625,0.0,8.31965601598,5046.0,8638.0,0.0,0.5,108837.0,33.4939684785,75.1561023703,0.0,24.837735694
112,83.6230019038,79.5787656358,0.0,4.02141314712,137.0,3367.0,0.0,0.840909090909,108837.0,83.6001787829,95.1637274722,0.0,4.80897965341
114,56.2976929928,50.2574052109,0.0,5.96260978617,686.0,3653.0,0.0,0.763157894737,108837.0,56.2200149971,89.2708076286,0.0,10.5912151444
115,60.4745821105,43.0421567056,0.0,17.414828448,1548.0,1768.0,0.0,0.468085106383,108837.0,60.4569851536,71.1739630163,0.0,28.7969388794
116,55.1871825006,50.7860385779,0.0,4.04321433407,144.0,761.0,0.0,0.809523809524,44339.0,54.8292529119,92.0250613941,0.0,7.32636483849
118,54.4030505961,38.0190160467,0.0,16.2628505423,1392.0,1343.0,0.0,0.529411764706,65878.0,54.281866589,69.8839782515,0.0,29.8932695209
119,36.16433293,31.4962911292,0.0,4.66428212389,956.0,4196.0,0.0,0.714285714286,65878.0,36.160573253,87.09213907,0.0,12.8974648389
123,51.4360480681,26.2153751307,0.0,25.0308308146,2105.0,1075.0,0.0,0.315789473684,43198.0,51.2462059454,50.9669310053,0.0,48.6639851909
124,60.1526559311,39.6211573651,0.0,20.252122041,4358.0,5618.0,0.0,0.5,86098.0,59.8732794061,65.8676774148,0.0,33.6678767172
125,83.7693550887,55.4597023107,0.0,27.8927706196,3703.0,5646.0,0.0,0.5,86098.0,83.3524729303,66.2052396751,0.0,33.2971055943
126,92.7629853679,92.4131100881,0.0,0.0,0.0,1429.0,0.0,0.979166666667,44339.0,92.4131100881,99.6228287841,0.0,0.0
128,44.4686088208,32.911829644,0.0,11.5149939089,1328.0,1780.0,0.0,0.529411764706,43198.0,44.4268235529,74.0113768267,0.0,25.8946574095
129,32.6340792847,24.8950366198,0.0,7.73824220175,1122.0,2504.0,0.0,0.51724137931,108837.0,32.6332788216,76.2853960201,0.0,23.7121511358
130,43.5485600456,30.5313922891,0.0,12.9557861284,1237.0,1385.0,0.0,0.5,44339.0,43.4871784176,70.1088446028,0.0,29.7502055519
131,61.302516896,40.7217937,0.0,20.5611160434,3309.0,4113.0,0.0,0.5,65878.0,61.2829097434,66.4276048714,0.0,33.5404108746
133,35.9808799848,22.6706578849,0.0,13.2772781628,5160.0,5007.0,0.0,0.428571428571,107397.0,35.9479360478,63.0075136976,0.0,36.9009267378
134,41.8238834323,31.9977024739,0.0,9.79756786866,4200.0,6687.0,0.0,0.571428571429,107397.0,41.7952703425,76.5058140181,0.0,23.4257727035
135,45.1383654707,31.1862638722,0.0,13.7453738755,570.0,672.0,0.0,0.468085106383,23039.0,44.9316377477,69.0903703468,0.0,30.4516429255
136,41.997969157,25.3829290179,0.0,16.5939634831,2244.0,1601.0,0.0,0.357142857143,108837.0,41.9768925011,60.4384676865,0.0,39.5113473727
138,42.7140263816,28.6820938306,0.0,14.0260580782,2062.0,1514.0,0.0,0.391891891892,108837.0,42.7081519088,67.1491223383,0.0,32.8371246317
139,42.6409460871,26.9007459399,0.0,15.7024129976,1022.0,1062.0,0.0,0.545454545455,108837.0,42.6031589374,63.0866535768,0.0,36.8247293705
140,35.4403879912,25.5972772967,0.0,9.78595108321,655.0,924.0,0.0,0.473684210526,44339.0,35.3832283799,72.226289687,0.0,27.6124264938
142,52.5520285513,40.2882990965,0.0,12.2610303727,4497.0,5752.0,0.0,0.5,108837.0,52.5493294692,76.6636421222,0.0,23.3312218589
144,63.4247251744,11.0348513528,0.0,52.3803807264,3705.0,893.0,0.0,0.0952380952381,108837.0,63.4152320792,17.3983431895,0.0,82.5866893114
145,47.5402630571,34.6551228676,0.0,12.8073431167,2169.0,3178.0,0.0,0.6,108837.0,47.4624659843,72.896363291,0.0,26.93999211
146,52.079635505,36.3368271919,0.0,15.6758679076,963.0,1222.0,0.0,0.5,23039.0,52.0126950995,69.7716618781,0.0,30.0998034175
149,56.5658547398,43.1085056388,0.0,13.2977658707,2258.0,3391.0,0.0,0.588235294118,108837.0,56.4062715095,76.2094126167,0.0,23.5084680182
151,45.9122203846,34.0119398425,0.0,11.8972639209,3455.0,5101.0,0.0,0.538461538462,108837.0,45.9092037634,74.0803636975,0.0,25.9130658924
152,42.5582975441,10.9609038138,0.0,31.5798412848,4099.0,1046.0,0.0,0.125,65878.0,42.5407450986,25.755033557,0.0,74.203723145
153,79.1388408099,70.3054533907,0.0,8.79518349945,1317.0,4524.0,0.0,0.692307692308,108837.0,79.1006368902,88.8381137141,0.0,11.1136117353
154,51.1886970113,46.935546146,0.0,4.2411670898,437.0,2621.0,0.0,0.727272727273,42898.0,51.1767132358,91.6912304598,0.0,8.28535856044
155,153.716160069,152.971491251,0.0,0.0,0.0,811.0,0.0,0.954545454545,108837.0,152.971491251,99.5155559326,0.0,0.0
157,48.8079352413,39.2772552993,0.0,9.50893727656,2563.0,3575.0,0.0,0.625,86098.0,48.7861925759,80.4730933713,0.0,19.4823592302
158,76.0572233391,67.2496486915,0.0,8.7323245027,648.0,3398.0,0.0,0.8,108837.0,75.9819731942,88.4198051666,0.0,11.4812559798
159,48.2034306802,34.2477884045,0.0,13.8777164126,4379.0,5587.0,0.0,0.5,65878.0,48.1255048171,71.0484459741,0.0,28.789893617
161,36.6374796069,34.6021968126,0.0,2.02260107761,163.0,5981.0,0.0,0.826086956522,108837.0,36.6247978902,94.4448067494,0.0,5.52057919734
163,53.0321343986,18.0061391247,0.0,34.9952998302,5484.0,1518.0,0.0,0.2,108837.0,53.0014389549,33.9532612235,0.0,65.9888579387
167,63.0311553398,50.2867279597,0.0,12.7378053674,1902.0,3665.0,0.0,0.576923076923,108837.0,63.0245333271,79.7807492002,0.0,20.2087448639
169,50.7477583087,22.4976467915,0.0,28.2421068864,3170.0,1457.0,0.0,0.315789473684,108837.0,50.7397536779,44.3322967186,0.0,55.6519299131
170,64.0532474613,34.1034582672,0.0,29.5773357079,2658.0,3011.0,0.0,0.428571428571,108837.0,63.680793975,53.2423563501,0.0,46.1761688598
